time,v_alt_pb,Vc_dt_pb,v_alt_ph,Vr_dt,current_low_pass_capacitor_voltage, current_high_pass_capacitor_voltage, discharge_low_pass, discharge_high_pass
0.121000;-0.137437;1.774762;-0.137437;-1.019604;1.959282;2.000000;0.040718;0.000000
0.122000;-0.445284;1.705018;-0.445284;-0.868717;1.960561;2.000000;0.039439;0.000000
0.123000;-0.524613;1.634972;-0.524613;-0.620425;1.961800;2.000000;0.038200;0.000000
0.124000;-0.369036;1.572014;-0.369036;-0.304208;1.963001;2.000000;0.036999;0.000000
0.125000;0.000000;1.522628;0.000000;0.042425;1.964163;2.000000;0.035837;0.000000
0.126000;0.535748;1.491624;0.535748;0.378371;1.965289;2.000000;0.034711;0.000000
0.127000;1.171690;1.481573;1.171690;0.663792;1.966379;2.000000;0.033621;0.000000
0.128000;1.829404;1.492500;1.829404;0.864826;1.967435;2.000000;0.032565;0.000000
0.129000;2.427834;1.521885;2.427834;0.957591;1.968459;2.000000;0.031541;0.000000
0.130000;2.892882;1.564956;2.892882;0.931010;1.969449;2.000000;0.030551;0.000000
0.131000;3.166163;1.615259;3.166163;0.788118;1.970409;2.000000;0.029591;0.000000
0.132000;3.211914;1.665420;3.211914;0.545705;1.971339;2.000000;0.028661;0.000000
0.133000;3.021223;1.708013;3.021223;0.232330;1.972239;2.000000;0.027761;0.000000
0.134000;2.613083;1.736447;2.613083;-0.115055;1.973111;2.000000;0.026889;0.000000
0.135000;2.032148;1.745737;2.032148;-0.455473;1.973956;2.000000;0.026044;0.000000
0.136000;1.343455;1.733099;1.343455;-0.748770;1.974774;2.000000;0.025226;0.000000
0.137000;0.624736;1.698278;0.624736;-0.960362;1.975567;2.000000;0.024433;0.000000
0.138000;-0.042775;1.643582;-0.042775;-1.065320;1.976334;2.000000;0.023666;0.000000
0.139000;-0.583940;1.573602;-0.583940;-1.051324;1.977078;2.000000;0.022922;0.000000
0.140000;-0.938606;1.494679;-0.938606;-0.920114;1.977798;2.000000;0.022202;0.000000
0.141000;-1.068711;1.414147;-1.068711;-0.687290;1.978495;2.000000;0.021505;0.000000
0.142000;-0.962787;1.339474;-0.962787;-0.380460;1.979171;2.000000;0.020829;0.000000
0.143000;-0.637310;1.277371;-0.637310;-0.035983;1.979825;2.000000;0.020175;0.000000
0.144000;-0.134756;1.233008;-0.134756;0.305336;1.980459;2.000000;0.019541;0.000000
0.145000;0.481427;1.209396;0.481427;0.603065;1.981073;2.000000;0.018927;0.000000
